episode_id,date,start,end,n_obs,length_hours
295,2025-05-30,2025-05-30 05:05:00+02:00,2025-05-30 17:10:00+02:00,146,12.166666666666666
296,2025-05-30,2025-05-30 18:05:00+02:00,2025-05-30 23:55:00+02:00,71,5.916666666666667
297,2025-05-31,2025-05-31 00:10:00+02:00,2025-05-31 03:20:00+02:00,39,3.25
298,2025-05-31,2025-05-31 06:05:00+02:00,2025-05-31 12:00:00+02:00,72,6.0
299,2025-05-31,2025-05-31 13:05:00+02:00,2025-05-31 15:00:00+02:00,24,2.0
300,2025-05-31,2025-05-31 16:05:00+02:00,2025-05-31 21:00:00+02:00,60,5.0
301,2025-06-01,2025-06-01 00:00:00+02:00,2025-06-01 02:50:00+02:00,35,2.9166666666666665
302,2025-06-01,2025-06-01 08:00:00+02:00,2025-06-01 14:00:00+02:00,73,6.083333333333333
303,2025-06-01,2025-06-01 15:05:00+02:00,2025-06-01 21:05:00+02:00,73,6.083333333333333
304,2025-06-02,2025-06-02 04:55:00+02:00,2025-06-02 23:35:00+02:00,225,18.75
305,2025-06-03,2025-06-03 04:55:00+02:00,2025-06-03 23:35:00+02:00,225,18.75
306,2025-06-04,2025-06-04 04:50:00+02:00,2025-06-04 10:00:00+02:00,63,5.25
307,2025-06-04,2025-06-04 12:05:00+02:00,2025-06-04 17:00:00+02:00,60,5.0
308,2025-06-04,2025-06-04 17:20:00+02:00,2025-06-04 23:30:00+02:00,75,6.25
309,2025-06-05,2025-06-05 04:55:00+02:00,2025-06-05 23:55:00+02:00,229,19.083333333333332
310,2025-06-06,2025-06-06 00:00:00+02:00,2025-06-06 02:50:00+02:00,35,2.9166666666666665
311,2025-06-06,2025-06-06 04:50:00+02:00,2025-06-06 08:00:00+02:00,39,3.25
312,2025-06-06,2025-06-06 11:05:00+02:00,2025-06-06 23:35:00+02:00,151,12.583333333333334
313,2025-06-13,2025-06-13 04:40:00+02:00,2025-06-13 23:55:00+02:00,232,19.333333333333332
314,2025-06-14,2025-06-14 05:10:00+02:00,2025-06-14 14:00:00+02:00,107,8.916666666666666
315,2025-06-14,2025-06-14 16:10:00+02:00,2025-06-14 23:55:00+02:00,94,7.833333333333333
316,2025-06-15,2025-06-15 00:00:00+02:00,2025-06-15 03:20:00+02:00,41,3.4166666666666665
317,2025-06-15,2025-06-15 06:05:00+02:00,2025-06-15 23:55:00+02:00,215,17.916666666666668
318,2025-06-16,2025-06-16 00:00:00+02:00,2025-06-16 02:50:00+02:00,35,2.9166666666666665
319,2025-06-16,2025-06-16 04:55:00+02:00,2025-06-16 23:55:00+02:00,229,19.083333333333332
320,2025-06-17,2025-06-17 00:00:00+02:00,2025-06-17 03:10:00+02:00,39,3.25
321,2025-06-17,2025-06-17 05:00:00+02:00,2025-06-17 23:00:00+02:00,217,18.083333333333332
322,2025-06-18,2025-06-18 00:10:00+02:00,2025-06-18 02:50:00+02:00,33,2.75
323,2025-06-18,2025-06-18 04:55:00+02:00,2025-06-18 12:55:00+02:00,97,8.083333333333334
324,2025-06-18,2025-06-18 15:05:00+02:00,2025-06-18 23:55:00+02:00,107,8.916666666666666
325,2025-06-19,2025-06-19 00:00:00+02:00,2025-06-19 03:55:00+02:00,48,4.0
326,2025-06-19,2025-06-19 04:50:00+02:00,2025-06-19 19:00:00+02:00,171,14.25
327,2025-06-19,2025-06-19 19:15:00+02:00,2025-06-19 23:55:00+02:00,57,4.75
328,2025-06-20,2025-06-20 00:00:00+02:00,2025-06-20 02:50:00+02:00,35,2.9166666666666665
329,2025-06-20,2025-06-20 04:55:00+02:00,2025-06-20 23:55:00+02:00,229,19.083333333333332
330,2025-06-21,2025-06-21 00:00:00+02:00,2025-06-21 03:20:00+02:00,41,3.4166666666666665
331,2025-06-21,2025-06-21 04:55:00+02:00,2025-06-21 23:55:00+02:00,229,19.083333333333332
332,2025-06-22,2025-06-22 01:10:00+02:00,2025-06-22 03:20:00+02:00,27,2.25
333,2025-06-22,2025-06-22 05:10:00+02:00,2025-06-22 15:00:00+02:00,119,9.916666666666666
334,2025-06-22,2025-06-22 15:30:00+02:00,2025-06-22 23:00:00+02:00,91,7.583333333333333
335,2025-06-23,2025-06-23 00:00:00+02:00,2025-06-23 02:40:00+02:00,33,2.75
336,2025-06-23,2025-06-23 04:55:00+02:00,2025-06-23 15:00:00+02:00,122,10.166666666666666
337,2025-06-23,2025-06-23 15:10:00+02:00,2025-06-23 23:45:00+02:00,104,8.666666666666666
338,2025-06-24,2025-06-24 05:00:00+02:00,2025-06-24 08:00:00+02:00,37,3.0833333333333335
