station,adf_stat,p_value
Hirschgarten,-5.6031333152326095,1.2515531066562298e-06
Donnersbergerbruecke,-6.544109043083341,9.190551390602161e-09
Hackerbruecke,-6.670424383739269,4.602756284606766e-09
Hauptbahnhof_tief,-6.24178554913727,4.678049403655556e-08
Karlsplatz_Stachus,-5.549814515869998,1.6294388469364482e-06
Marienplatz,-6.451728469029741,1.5176213475599138e-08
Isartor,-5.648828447614867,9.968789717742379e-07
Rosenheimer_Platz,-6.162267077256948,7.126773534395197e-08
Ostbahnhof,-6.467816024148601,1.3910577995153326e-08
Leuchtenbergring,-6.925718884474978,1.1167077374070953e-09
Pasing,-9.070100500472712,4.325411836854533e-15
Laim,-12.056777854853053,2.522833630864457e-22
Hirschgarten,-9.664371530568818,1.3273005728428924e-16
Donnersbergerbruecke,-12.020950696128416,3.024521853058125e-22
Hackerbruecke,-5.260350953698132,6.612006061702108e-06
Hauptbahnhof_tief,-4.730678338948556,7.366730106677737e-05
Karlsplatz_Stachus,-6.076643589587636,1.1174683389483707e-07
Marienplatz,-10.342195392969359,2.6672430466862206e-18
Isartor,-5.639223291985254,1.0458210755927919e-06
Rosenheimer_Platz,-5.14947406159746,1.1139215740184606e-05
Ostbahnhof,-9.83585957127438,4.8977029077987856e-17
Leuchtenbergring,-5.7183057088323785,7.03666320559674e-07
Pasing,-4.943349800540584,2.8695697747341132e-05
Laim,-9.438215258764336,4.975697256259875e-16
Hirschgarten,-11.48362937896394,4.9257084235339854e-21
Donnersbergerbruecke,-3.712277502014296,0.0039437371671612155
Hackerbruecke,-5.696783098857624,7.840830760473126e-07
Hauptbahnhof_tief,-6.119099709365759,8.944913048947021e-08
Karlsplatz_Stachus,-5.417228512440132,3.1161156574418823e-06
Marienplatz,-5.547616155082609,1.647199430942723e-06
Isartor,-9.229113485758822,1.6972196665022275e-15
Rosenheimer_Platz,-5.884876181356914,3.018020239313464e-07
Ostbahnhof,-5.318521419610679,5.012105891124476e-06
Leuchtenbergring,-7.238736430727128,1.9089314714528175e-10
Pasing,-3.8254644904321484,0.0026572653362666146
Laim,-2.311973268344682,0.16813542794790826
Hirschgarten,-3.7693373535117645,0.0032370836590524706
Donnersbergerbruecke,-5.427485983477394,2.964861623926364e-06
Hackerbruecke,-3.3652396790240378,0.012202487997809397
Hauptbahnhof_tief,-3.3029119616300626,0.014748810442154096
Karlsplatz_Stachus,-3.4807434289690966,0.008495637088849352
Marienplatz,-12.307935484493,7.200282895967138e-23
Isartor,-4.262254087887217,0.0005160356376123817
Rosenheimer_Platz,-4.2256107977472,0.000596126136337887
Ostbahnhof,-1.5073530685555119,0.5298707957185884
Leuchtenbergring,-3.5687392522609644,0.006387570647365163
Pasing,-2.8013673449744516,0.05807871786525496
Laim,-1.8188431848070359,0.37114751492980524
Hirschgarten,-3.1500415480729416,0.023064789231425593
Donnersbergerbruecke,-3.7718217910517136,0.0032091364416889107
Hackerbruecke,-3.5899098915445466,0.005956884903690388
Hauptbahnhof_tief,-3.672241974259948,0.004520976412062249
Karlsplatz_Stachus,-3.0503725862600675,0.030450562929016507
Marienplatz,-3.0788903611725655,0.028155353100784004
Isartor,-3.586853703987055,0.006017387924955851
Rosenheimer_Platz,-3.4901145019568,0.008244633883269853
Ostbahnhof,-3.4380988870887705,0.009726653223454769
Leuchtenbergring,-3.6980200043972724,0.004141090903491745
Pasing,-2.150798247422123,0.22458466655606424
Laim,-4.18107967562763,0.0007092124592945187
Hirschgarten,-3.9337855402985658,0.0017998047080856321
Donnersbergerbruecke,-3.487032371114587,0.008326443134771462
Hackerbruecke,-4.776968424655354,6.018036890835633e-05
Hauptbahnhof_tief,-5.235057996335717,7.453036902295555e-06
Karlsplatz_Stachus,-4.835703119263003,4.6448524638080836e-05
Marienplatz,-3.3514588994219685,0.012729218857626906
Isartor,-4.349130743584632,0.0003647947730587719
Rosenheimer_Platz,-2.8656727685775585,0.04948788489238019
Ostbahnhof,-2.476722054800905,0.12124131282567019
Leuchtenbergring,-3.4968032911681384,0.008069572858813812
Pasing,-2.4456943844734513,0.12925249296775843
Laim,-4.394992034884358,0.0003029491417786733
Hirschgarten,-6.949784749170779,9.759749706831063e-10
Donnersbergerbruecke,-1.944738025540745,0.3113162480384565
Hackerbruecke,-4.224820278224036,0.0005979765317401838
Hauptbahnhof_tief,-4.171791573469501,0.0007352115668377712
Karlsplatz_Stachus,-5.262483292670112,6.545466839873531e-06
Marienplatz,-4.99149068680866,2.3070030802532306e-05
Isartor,-4.1600084414035,0.0007694835459210567
Rosenheimer_Platz,-4.311276995109867,0.00042465665413290554
Ostbahnhof,-3.9655916172523678,0.0016017969407671113
Leuchtenbergring,-4.654318166137015,0.00010245122600202341
Pasing,-5.143591183087342,1.1449031435314057e-05
Laim,-2.0307540863023,0.2732533862125593
Hirschgarten,-4.270784359462825,0.0004989055233068466
Donnersbergerbruecke,-2.91088639857211,0.044096624259290285
Hackerbruecke,-2.6332442482831078,0.08631914646985678
Hauptbahnhof_tief,-3.1513853591906793,0.022976849292980862
Karlsplatz_Stachus,-2.02696747470777,0.27487538932230404
Marienplatz,-3.8913275736697917,0.002099606567572267
Isartor,-3.3740465421014383,0.011876089838341037
Rosenheimer_Platz,-3.874897775936823,0.0022275521212335556
Ostbahnhof,-6.156736795405392,7.337667954145208e-08
Leuchtenbergring,-3.942868944853765,0.0017410548025886153
Pasing,-3.6930685224842112,0.004211714713114975
Laim,-1.6855359920086004,0.4385797534571127
Hirschgarten,-1.7905296827496129,0.3851734763171283
Donnersbergerbruecke,-6.305758526867097,3.326762684502085e-08
Hackerbruecke,-2.3652997077859674,0.1517707227607093
Hauptbahnhof_tief,-2.06553967228804,0.2585950518934542
Karlsplatz_Stachus,-9.240497586545596,1.5873811714413155e-15
Marienplatz,-9.307612876500698,1.0702204440334576e-15
Isartor,-6.880983767016855,1.4336930848648433e-09
Rosenheimer_Platz,-2.614555716047735,0.09002605898941285
Ostbahnhof,-2.544452478578767,0.10502967067121127
Leuchtenbergring,-7.150705338730017,3.1466580637569776e-10
Pasing,-5.240228821045912,7.2730751549408285e-06
Laim,-2.0517373363313447,0.26435852336541976
Hirschgarten,-2.0280861249897577,0.274395681556583
Donnersbergerbruecke,-6.209113246347322,5.563478685122452e-08
Hackerbruecke,-2.035269262429602,0.2713259944402782
Hauptbahnhof_tief,-5.475993488591533,2.3410706475535274e-06
Karlsplatz_Stachus,-6.14815338543646,7.677187745442419e-08
Marienplatz,-2.141957314336112,0.2279813015899952
Isartor,-5.670286559105737,8.954766600428198e-07
Rosenheimer_Platz,-7.091098387751973,4.4081996922756345e-10
Ostbahnhof,-2.010841313016442,0.2818398856116134
Leuchtenbergring,-3.4863263232593735,0.008345286191576201
Pasing,-10.748614281280659,2.701212144305367e-19
Laim,-14.275935120077465,1.3492949522919908e-26
Hirschgarten,-13.852242458411848,6.970551181328855e-26
Donnersbergerbruecke,-13.886810469124555,6.068849339354961e-26
Hackerbruecke,-14.439969241746038,7.387242511838031e-27
Hauptbahnhof_tief,-5.683908188188034,8.364075042924279e-07
Karlsplatz_Stachus,-14.49033380187311,6.1633263881403515e-27
Marienplatz,-13.637414258799739,1.6780440786891286e-25
Isartor,-4.987674767105977,2.34740195659507e-05
Rosenheimer_Platz,-12.423954668609474,4.078196824565631e-23
Ostbahnhof,-4.84827995888916,4.392729156840965e-05
Leuchtenbergring,-8.781351968636203,2.3719446425669285e-14
Pasing,-14.23766250398251,1.5571469384583677e-26
Laim,-4.261395001032436,0.0005177912215497115
Hirschgarten,-5.570116050825434,1.4740002503456926e-06
Donnersbergerbruecke,-12.897066734006746,4.3261779018319616e-24
Hackerbruecke,-12.837296806064291,5.704613383338339e-24
Hauptbahnhof_tief,-4.917049632096924,3.230511598898662e-05
Karlsplatz_Stachus,-12.973219571789553,3.0503245067093422e-24
Marienplatz,-8.950905840917722,8.729337518054567e-15
Isartor,-4.041753696648463,0.001206985238495153
Rosenheimer_Platz,-4.533758721397163,0.00017079068720501068
Ostbahnhof,-4.461266429495272,0.0002308783977084918
Leuchtenbergring,-10.4777377903242,1.2364059949928928e-18
Pasing,-9.90177260140875,3.343161552842475e-17
Laim,-3.871562954397978,0.0022543865494079733
Hirschgarten,-3.415595177081062,0.010438583492659281
Donnersbergerbruecke,-4.0886205629058,0.0010113324088159856
Hackerbruecke,-3.2808033903994094,0.015758675633176896
Hauptbahnhof_tief,-4.739918171062651,7.07626753434304e-05
Karlsplatz_Stachus,-5.617307215982607,1.1664335113682648e-06
Marienplatz,-3.587111565309106,0.006012261641620902
Isartor,-4.810961996061215,5.181986845016018e-05
Rosenheimer_Platz,-3.883403363557492,0.002160441725984133
Ostbahnhof,-4.64967140813517,0.00010451240853423306
Leuchtenbergring,-4.828921736574498,4.7865059873330825e-05
Pasing,-7.2869948937644855,1.4500977424935278e-10
Laim,-5.453970924484888,2.6065873255700344e-06
Hirschgarten,-5.685033053783841,8.317032939151964e-07
Donnersbergerbruecke,-5.496267521853473,2.1200308429115767e-06
Hackerbruecke,-5.355587088570147,4.196054511264418e-06
Hauptbahnhof_tief,-5.278207545870775,6.074450521187098e-06
Karlsplatz_Stachus,-5.311798050118142,5.175793546820898e-06
Marienplatz,-5.074569236393352,1.5767090612979996e-05
Isartor,-5.24854348359588,6.992494114012698e-06
Rosenheimer_Platz,-4.939918147433531,2.914361650499154e-05
Ostbahnhof,-5.016237803335596,2.06082201080762e-05
Leuchtenbergring,-6.7393783065768265,3.1471644600411123e-09
Pasing,-12.822229885692712,6.1185130518374246e-24
Laim,-6.780692281261038,2.5039450616638892e-09
Hirschgarten,-6.177772438188815,6.566720570388377e-08
Donnersbergerbruecke,-11.404021749004626,7.526306034194542e-21
Hackerbruecke,-12.82085038049858,6.157917384470262e-24
Hauptbahnhof_tief,-12.78500937685695,7.278325959835255e-24
Karlsplatz_Stachus,-5.599565791364639,1.2739139662394584e-06
Marienplatz,-3.7611212443550484,0.0033311057662467566
Isartor,-5.378081081806851,3.7653886544590856e-06
Rosenheimer_Platz,-3.6441206140066873,0.00497144639587167
Ostbahnhof,-5.513654925334122,1.946758914432567e-06
Leuchtenbergring,-5.294582574610143,5.618925756294918e-06
Pasing,-0.606545780361357,0.8694960781605561
Laim,-2.8435090193684847,0.052322548314722266
Hirschgarten,-2.239563763566974,0.19220060745532558
Donnersbergerbruecke,-2.722465730927221,0.07023074181390815
Hackerbruecke,-4.479846896335918,0.00021380198579400787
Hauptbahnhof_tief,-5.321668734615847,4.937218456695304e-06
Karlsplatz_Stachus,-4.096523969261821,0.0009814175250807897
Marienplatz,-4.088096004487717,0.0010133477817884544
Isartor,-3.568881000865464,0.00638459561743651
Rosenheimer_Platz,-2.9913429813838825,0.03571080413401003
Ostbahnhof,-2.211594923786597,0.20206411553580617
Leuchtenbergring,-4.175551635998546,0.0007245804317534669
Pasing,-12.484011387772023,3.0469512621322346e-23
Laim,-3.961205353226548,0.00162784465030178
Hirschgarten,-3.1822952535712195,0.021032645482336312
Donnersbergerbruecke,-4.076112881199285,0.0010604233419170125
Hackerbruecke,-3.325833955395063,0.013762456011468449
Hauptbahnhof_tief,-5.4684606807305585,2.428784530220478e-06
Karlsplatz_Stachus,-4.839479206231582,4.567729846532421e-05
Marienplatz,-4.851555347037963,4.3292586796981975e-05
Isartor,-4.781104603746706,5.909789843158349e-05
Rosenheimer_Platz,-4.331094759448924,0.0003922460068132389
Ostbahnhof,-4.58038243274957,0.00014036210926711044
Leuchtenbergring,-4.439953882432087,0.0002520601838906852
Pasing,-4.116168184820077,0.0009106116612372498
Laim,-7.398932736196667,7.64586911167954e-11
Hirschgarten,-13.907148942873183,5.59592154136447e-26
Donnersbergerbruecke,-7.7592199241947615,9.553850039932965e-12
Hackerbruecke,-13.94902632563477,4.7391546981118857e-26
Hauptbahnhof_tief,-14.047090001909849,3.226311712187289e-26
Karlsplatz_Stachus,-13.898148988086787,5.800274036053917e-26
Marienplatz,-14.222797087631465,1.6467089831495415e-26
Isartor,-13.876921748479173,6.313657706034576e-26
Rosenheimer_Platz,-13.014679742888081,2.525441348464978e-24
Ostbahnhof,-13.264143425223526,8.283643017722672e-25
Leuchtenbergring,-11.375427991918471,8.769651809180956e-21
Pasing,-8.254848704273146,5.270890342902593e-13
Laim,-13.188358373565181,1.1576573519231834e-24
Hirschgarten,-7.161274588179119,2.963741290347288e-10
Donnersbergerbruecke,-6.225874888771873,5.090414600759925e-08
Hackerbruecke,-8.748700088563337,2.8755703153107513e-14
Hauptbahnhof_tief,-12.024063457079869,2.9771627823044967e-22
Karlsplatz_Stachus,-12.775030916144376,7.626041259367094e-24
Marienplatz,-8.450914312742158,1.6633688536376053e-13
Isartor,-11.169124094159814,2.6677709042667506e-20
Rosenheimer_Platz,-8.686907952337172,4.1396784752475015e-14
Ostbahnhof,-8.168218736348818,8.765313607239845e-13
Leuchtenbergring,-10.366304663024499,2.3255099993029407e-18
Pasing,-5.123996584178299,1.2542239743406355e-05
Laim,-4.577573639168766,0.00014203839685772172
Hirschgarten,-3.574386380649749,0.006270013970011572
Donnersbergerbruecke,-9.944543656889936,2.610566395872329e-17
Hackerbruecke,-6.006799234814701,1.6083158163035933e-07
Hauptbahnhof_tief,-4.197005356746386,0.0006666333661575433
Karlsplatz_Stachus,-10.303758527918486,3.3198990144551924e-18
Marienplatz,-5.8842811781226905,3.027244637049705e-07
Isartor,-5.053729917788343,1.7354834179608114e-05
Rosenheimer_Platz,-5.7230787666354805,6.869554537861361e-07
Ostbahnhof,-4.701074737791048,8.376244337688003e-05
Leuchtenbergring,-4.715517600965282,7.868217452598026e-05
Pasing,-4.118248526174984,0.0009034001722041975
Laim,-3.101448934006953,0.02644614653655205
Hirschgarten,-3.039480086589747,0.03136835535506746
Donnersbergerbruecke,-2.896654441090821,0.04573842592261781
Hackerbruecke,-2.6001785611831374,0.09296036808910285
Hauptbahnhof_tief,-2.9964834857143656,0.03522410603070331
Karlsplatz_Stachus,-6.134771880426717,8.237499931354696e-08
Marienplatz,-3.0776476664381396,0.02825219510398061
Isartor,-3.382292588645276,0.011577532659275856
Rosenheimer_Platz,-2.004273559618069,0.28470244168084025
Ostbahnhof,-1.9156926074562586,0.32471520465203196
Leuchtenbergring,-4.140231261707283,0.0008303982122703513
Pasing,-12.245340833458156,9.812684828239989e-23
Laim,-4.631911996590367,0.00011276114219555214
Hirschgarten,-5.3867016442243045,3.611994660514063e-06
Donnersbergerbruecke,-5.557859174292224,1.5660227836239963e-06
Hackerbruecke,-14.101517482148058,2.613630039880135e-26
Hauptbahnhof_tief,-5.433695870605443,2.876787571696391e-06
Karlsplatz_Stachus,-5.543064067165109,1.6845774881439912e-06
Marienplatz,-7.385048568443267,8.279048073275617e-11
Isartor,-5.576994454686446,1.4246898281491155e-06
Rosenheimer_Platz,-3.4306043374321464,0.009958777632307288
Ostbahnhof,-4.836152792040937,4.6356031808421526e-05
Leuchtenbergring,-4.3126214028954015,0.00042238030823263265
Pasing,-10.159472268506953,7.574677181070774e-18
Laim,-8.882605966633957,1.3056444295199096e-14
Hirschgarten,-14.640210207550464,3.634061492737408e-27
Donnersbergerbruecke,-15.043734134197877,9.510698951237204e-28
Hackerbruecke,-5.264240981578399,6.491107075665606e-06
Hauptbahnhof_tief,-14.463243285765879,6.792531844378895e-27
Karlsplatz_Stachus,-13.289528960909722,7.410883214035939e-25
Marienplatz,-5.455990513042571,2.581066204291719e-06
Isartor,-5.70601669712565,7.485395837747973e-07
Rosenheimer_Platz,-11.718998280017255,1.4283100774900488e-21
Ostbahnhof,-14.346166123827231,1.0401224515237267e-26
Leuchtenbergring,-11.164499409284547,2.735644456203922e-20
Pasing,-4.737910950486015,7.138417937709477e-05
Laim,-4.0780924357422395,0.0010525082433949157
Hirschgarten,-3.3229921058086367,0.013881491565293206
Donnersbergerbruecke,-2.7740525655923713,0.062076828417523565
Hackerbruecke,-4.329570806746608,0.00039465287973259954
Hauptbahnhof_tief,-2.6063190392866717,0.09169827103316425
Karlsplatz_Stachus,-3.9082930686913113,0.0019746553397186023
Marienplatz,-3.5045822433984357,0.007870189242439922
Isartor,-4.027998669743583,0.0012707934018892485
Rosenheimer_Platz,-3.3655649590676795,0.01219029232360719
Ostbahnhof,-4.402681256967539,0.0002936061437195627
Leuchtenbergring,-3.5475646547222537,0.0068463315506656465
Pasing,-11.651645617443547,2.030603612905664e-21
Laim,-4.713013937805215,7.954117086568216e-05
Hirschgarten,-13.041105366244688,2.240240767733019e-24
Donnersbergerbruecke,-3.764266384808575,0.003294821634283166
Hackerbruecke,-4.34936598336705,0.000364449039554655
Hauptbahnhof_tief,-13.274223233125054,7.925051152955791e-25
Karlsplatz_Stachus,-11.75711393467136,1.1714729446650123e-21
Marienplatz,-4.069237996970304,0.001088346374993857
Isartor,-12.887381962310055,4.5238493319619416e-24
Rosenheimer_Platz,-5.777317843925983,5.222849948082509e-07
Ostbahnhof,-3.910785883120489,0.0019568873796710047
Leuchtenbergring,-11.772783156147302,1.0799955320774215e-21
Pasing,-4.457157914083318,0.0002348254543043745
Laim,-5.941333661156721,2.257245571323621e-07
Hirschgarten,-8.224192823632396,6.31079052266868e-13
Donnersbergerbruecke,-2.6050150361801583,0.09196518506364154
Hackerbruecke,-5.312327328043738,5.162721794876696e-06
Hauptbahnhof_tief,-7.254898843135231,1.7411448476754948e-10
Karlsplatz_Stachus,-2.462832152100589,0.12478150013081563
Marienplatz,-5.336387926025134,4.601166462802099e-06
Isartor,-2.3885960783155022,0.14498098444132396
Rosenheimer_Platz,-4.391147857776117,0.000307725090146427
Ostbahnhof,-4.058112159476825,0.0011349952332848291
Leuchtenbergring,-4.414480003940827,0.0002797991211303093
Pasing,-4.509317776582676,0.00018915567399865066
Laim,-7.7344447258352025,1.1032081595594794e-11
Hirschgarten,-6.9511541336861855,9.685172135327782e-10
Donnersbergerbruecke,-3.886834297385825,0.002133904512656058
Hackerbruecke,-4.11040411550507,0.0009308754628403362
Hauptbahnhof_tief,-2.5028804415476116,0.11477505436549196
Karlsplatz_Stachus,-2.372465114193153,0.14965919506682912
Marienplatz,-3.2945079727363367,0.015125760239323249
Isartor,-5.483854682777051,2.2528218905592377e-06
Rosenheimer_Platz,-3.4386270175098694,0.009710479704386543
Ostbahnhof,-3.2822390080049084,0.015691300150008913
Leuchtenbergring,-3.6114394804264793,0.005546058028905627
Pasing,-12.98962881983133,2.8303251589253958e-24
Laim,-5.059269637181521,1.6918310734823926e-05
Hirschgarten,-13.151814467375619,1.3621049054569238e-24
Donnersbergerbruecke,-4.5017596020699715,0.00019520531639377576
Hackerbruecke,-12.274237633430563,8.503888850750777e-23
Hauptbahnhof_tief,-13.885474987048424,6.101325037743216e-26
Karlsplatz_Stachus,-5.042502023909081,1.827317775125826e-05
Marienplatz,-7.018957422448323,6.619476722497609e-10
Isartor,-3.5395474169873005,0.0070276579263868775
Rosenheimer_Platz,-6.646181163399971,5.258643371409029e-09
Ostbahnhof,-3.626050517278802,0.0052820891157096496
Leuchtenbergring,-7.0598411910965195,5.258348213257616e-10
Pasing,-7.927543810744342,3.5850216657551505e-12
Laim,-2.274964274980849,0.18016965172137273
Hirschgarten,-4.814454699263561,5.102697617954053e-05
Donnersbergerbruecke,-3.2695359615539417,0.016296362005344962
Hackerbruecke,-5.360189431237626,4.104216097604166e-06
Hauptbahnhof_tief,-2.666232471142378,0.08006600181877982
Karlsplatz_Stachus,-2.7647448676826882,0.06348884834887313
Marienplatz,-3.4765260340529007,0.008610822140234925
Isartor,-3.3069951857514974,0.014568670424908182
Rosenheimer_Platz,-3.346849431508844,0.012909847610892441
Ostbahnhof,-4.87321719699647,3.9311519153544715e-05
Leuchtenbergring,-10.689696804153664,3.753537305675385e-19
Pasing,-3.3719888113940235,0.01195165066847285
Laim,-3.39300834793843,0.011199538233051183
Hirschgarten,-3.0997510212557,0.026571619512913862
Donnersbergerbruecke,-4.216287651933111,0.0006182962525441406
Hackerbruecke,-2.8375989613928287,0.053100487453183354
Hauptbahnhof_tief,-3.5918803349034962,0.005918169187073271
Karlsplatz_Stachus,-4.406017159465426,0.00028963830149071206
Marienplatz,-2.951164274590028,0.03971362149692347
Isartor,-3.4088900315312185,0.010659518683227693
Rosenheimer_Platz,-3.564176153004955,0.006484014009075385
Ostbahnhof,-3.434962218452565,0.009823208251304552
Leuchtenbergring,-4.009029774381117,0.0013639598145446024
Pasing,-4.20279865412718,0.0006517494768777752
Laim,-5.006901063797992,2.1505695589195118e-05
Hirschgarten,-5.337480881130291,4.577118938256922e-06
Donnersbergerbruecke,-4.365338746374167,0.000341685559711546
Hackerbruecke,-4.524952281987264,0.0001772030362334302
Hauptbahnhof_tief,-6.2797877525941965,3.821406184666013e-08
Karlsplatz_Stachus,-4.798197173919179,5.481946504190382e-05
Marienplatz,-5.271078643373323,6.2837733909005545e-06
Isartor,-3.818905686520123,0.002719701194127029
Rosenheimer_Platz,-5.068625063064874,1.6205077011839138e-05
Ostbahnhof,-5.291219597686891,5.70968777414584e-06
Leuchtenbergring,-9.454880466468682,4.513032867032165e-16
Pasing,-11.88286350706897,6.119419769975633e-22
Laim,-4.357745728885788,0.00035233354370792225
Hirschgarten,-4.686575482493454,8.917748354682415e-05
Donnersbergerbruecke,-4.202462596299119,0.0006526042530794389
Hackerbruecke,-5.423633522179722,3.0208126555269004e-06
Hauptbahnhof_tief,-4.888830230900452,3.66629534500691e-05
Karlsplatz_Stachus,-3.9893314540626443,0.0014674167782625413
Marienplatz,-3.6772197866114613,0.004445230437688154
Isartor,-4.26059500945878,0.0005194311032829866
Rosenheimer_Platz,-4.972964019859648,2.5096210640523448e-05
Ostbahnhof,-10.761116230748032,2.5194165495253033e-19
Leuchtenbergring,-3.407791365233357,0.010696114789424054
Pasing,-10.499465061097528,1.0935429443978251e-18
Laim,-14.545643521622898,5.062112476012072e-27
Hirschgarten,-5.922545695110034,2.486800254936176e-07
Donnersbergerbruecke,-2.6998043062656105,0.07407213872442307
Hackerbruecke,-9.228335473365052,1.7049985888083737e-15
Hauptbahnhof_tief,-12.148154944515925,1.5929716879723637e-22
Karlsplatz_Stachus,-2.1162493233589332,0.23803106425908094
Marienplatz,-6.49788400906537,1.1817673454047464e-08
Isartor,-2.2893340655549723,0.17543102613179473
Rosenheimer_Platz,-6.35276711718023,2.5864730346607146e-08
Ostbahnhof,-6.202391920603555,5.765082055926235e-08
Leuchtenbergring,-4.4265551631378095,0.00026630753772965407
Pasing,-11.973705209054865,3.8453327474103157e-22
Laim,-5.5915706311715265,1.3254508652078195e-06
Hirschgarten,-10.63865242883368,4.995741277415141e-19
Donnersbergerbruecke,-6.288304790263802,3.651703193213477e-08
Hackerbruecke,-5.013199234753565,2.0896255202901496e-05
Hauptbahnhof_tief,-9.525416288073595,2.9869735272543287e-16
Karlsplatz_Stachus,-6.052411157982009,1.2683091768636154e-07
Marienplatz,-5.848518562627919,3.6353972182987225e-07
Isartor,-9.719653222104679,9.619808585506022e-17
Rosenheimer_Platz,-5.036005354107313,1.882578804007626e-05
Ostbahnhof,-4.953013961452346,2.7469619423527496e-05
Leuchtenbergring,-9.837154721104321,4.8610557056100845e-17
Pasing,-3.695119123550684,0.004182334189039906
Laim,-5.3197052157449916,4.9838101050601946e-06
Hirschgarten,-3.207983695045318,0.01952717772304119
Donnersbergerbruecke,-4.9995428154484625,2.2239438659988753e-05
Hackerbruecke,-2.4687039719752297,0.12327583671611314
Hauptbahnhof_tief,-3.3257669414680042,0.01376525258094017
Karlsplatz_Stachus,-5.46520659032884,2.467657605504018e-06
Marienplatz,-4.121279530157812,0.0008929889294806184
Isartor,-3.9536119216818677,0.0016738707164291298
Rosenheimer_Platz,-4.482886068805362,0.000211125685918251
Ostbahnhof,-4.890006069101938,3.6470591733742966e-05
Leuchtenbergring,-4.548817199251019,0.000160334819145372
Pasing,-2.6176411348210267,0.08940574117631916
Laim,-3.8483148494223807,0.002449922070649864
Hirschgarten,-4.967133781174106,2.5768574551811504e-05
Donnersbergerbruecke,-4.050970413142029,0.0011659166888104474
Hackerbruecke,-7.164143217740466,2.9159399838685735e-10
Hauptbahnhof_tief,-3.7602585139741573,0.003341122635850003
Karlsplatz_Stachus,-3.4864794928594516,0.0083411951391593
Marienplatz,-5.259320119102163,6.6444077515508485e-06
Isartor,-5.15902301677286,1.0653521822855228e-05
Rosenheimer_Platz,-7.233082206047909,1.9713367537975805e-10
Ostbahnhof,-4.209484148190859,0.0006349619363983612
Leuchtenbergring,-3.73805279925696,0.003608653991323124
Pasing,-11.701311367055194,1.5662661256641959e-21
Laim,-2.932137615508708,0.04173643802538519
Hirschgarten,-1.9822845079866969,0.29439433411610183
Donnersbergerbruecke,-3.1585333181390975,0.022513938917521036
Hackerbruecke,-11.856110570671154,7.021810538079283e-22
Hauptbahnhof_tief,-4.3527657986051995,0.0003594867955117295
Karlsplatz_Stachus,-10.672177091222101,4.14015877019724e-19
Marienplatz,-10.800814420477213,2.0200369633409394e-19
Isartor,-3.202365231613379,0.01984817788983202
Rosenheimer_Platz,-6.128516065207717,8.513033291390367e-08
Ostbahnhof,-2.9686092598770157,0.03793171610928931
Leuchtenbergring,-4.91314213833922,3.287733981572643e-05
Pasing,-5.344503016491145,4.425501169022504e-06
Laim,-14.454186819889369,7.017712313438542e-27
Hirschgarten,-5.695658560104183,7.885228386440041e-07
Donnersbergerbruecke,-4.740875917358637,7.046795465481782e-05
Hackerbruecke,-14.191916760729915,1.8504710896870416e-26
Hauptbahnhof_tief,-8.652276004412487,5.077475608849587e-14
Karlsplatz_Stachus,-13.304970279151064,6.92696327182275e-25
Marienplatz,-8.311636345645544,3.7751289146581185e-13
Isartor,-8.517655857528677,1.1226667503906982e-13
Rosenheimer_Platz,-6.532327398992501,9.79960701482808e-09
Ostbahnhof,-5.973780345316944,1.908722426153275e-07
Leuchtenbergring,-9.976171627749645,2.1746913287610348e-17
Pasing,-11.183292490310762,2.4702566994863146e-20
Laim,-6.6762679420858975,4.457152639390274e-09
Hirschgarten,-13.206906386451097,1.0662638885227998e-24
Donnersbergerbruecke,-15.066738094984075,8.843267606226424e-28
Hackerbruecke,-3.1777088992703955,0.021311779677010395
Hauptbahnhof_tief,-6.768276327341376,2.6822208712446812e-09
Karlsplatz_Stachus,-5.361992365353191,4.068773866813838e-06
Marienplatz,-8.434685880474317,1.8301614813057397e-13
Isartor,-7.068266094136879,5.014402383432846e-10
Rosenheimer_Platz,-4.978177659333128,2.450930111234286e-05
Ostbahnhof,-6.932225776204012,1.076788844514644e-09
Leuchtenbergring,-6.770259361313437,2.6529282814884826e-09
Pasing,-8.64435281398773,5.3202912177710845e-14
Laim,-7.003098549728124,7.236711967895218e-10
Hirschgarten,-4.231006755517685,0.0005836388755225401
Donnersbergerbruecke,-9.642875990134375,1.5044725907449977e-16
Hackerbruecke,-6.9348002062048835,1.0613877141206159e-09
Hauptbahnhof_tief,-6.2428238464884656,4.652311251690103e-08
Karlsplatz_Stachus,-5.917072919906598,2.557864523038456e-07
Marienplatz,-4.168642526666469,0.0007442276646285602
Isartor,-5.6044634429955416,1.2433143487261562e-06
Rosenheimer_Platz,-7.517847896910117,3.860615616399815e-11
Ostbahnhof,-3.641782943377631,0.005010674407079797
Leuchtenbergring,-5.452527502316787,2.6249778112235434e-06
Pasing,-5.040227620766017,1.8464834427939608e-05
Laim,-3.4656920475761828,0.008913170323726982
Hirschgarten,-3.5580091699729306,0.00661644915190301
Donnersbergerbruecke,-4.251904885766419,0.0005375630594473945
Hackerbruecke,-5.16626496901783,1.0298898817503016e-05
Hauptbahnhof_tief,-4.585376936582448,0.00013742788613219312
Karlsplatz_Stachus,-4.432783587553613,0.000259592109341869
Marienplatz,-5.0078213424659115,2.14155875914495e-05
Isartor,-6.028816691755854,1.434301160262355e-07
